action,representation,direction,proofDir,hintType,hintCount,stepTime,elTime,PPType,numInteractionCurr,numInteractionTotal,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,numProblemsCompleted,isForced,numAttempts,hasCollaborator,PLMP,PLDS,PLSIMP,PLMT,PLADD,PLCONJ,PLHS,PLCD,PLDN,PLDEM,PLIMPL,PLCP,PLEQUIV,PLNULL,PLCOM,PLASSOC,PLDIST,PLABS,PLEXP,PLTAUT,PLDEL,PPLevel,numCorrectMPCurr,numCorrectDSCurr,numCorrectSIMPCurr,numCorrectMTCurr,numCorrectADDCurr,numCorrectCONJCurr,numCorrectHSCurr,numCorrectCDCurr,numCorrectDNCurr,numCorrectDEMCurr,numCorrectIMPLCurr,numCorrectCPCurr,numCorrectEQUIVCurr,numCorrectNULLCurr,numCorrectCOMCurr,numCorrectASSOCCurr,numCorrectDISTCurr,numCorrectABSCurr,numCorrectEXPCurr,numCorrectTAUTCurr,numCorrectDELCurr,numCorrectMPTotal,numCorrectDSTotal,numCorrectSIMPTotal,numCorrectMTTotal,numCorrectADDTotal,numCorrectCONJTotal,numCorrectHSTotal,numCorrectCDTotal,numCorrectDNTotal,numCorrectDEMTotal,numCorrectIMPLTotal,numCorrectCPTotal,numCorrectEQUIVTotal,numCorrectNULLTotal,numCorrectCOMTotal,numCorrectASSOCTotal,numCorrectDISTTotal,numCorrectABSTotal,numCorrectEXPTotal,numCorrectTAUTTotal,numCorrectDELTotal,numWrongMPCurr,numWrongDSCurr,numWrongSIMPCurr,numWrongMTCurr,numWrongADDCurr,numWrongCONJCurr,numWrongHSCurr,numWrongCDCurr,numWrongDNCurr,numWrongDEMCurr,numWrongIMPLCurr,numWrongCPCurr,numWrongEQUIVCurr,numWrongNULLCurr,numWrongCOMCurr,numWrongASSOCCurr,numWrongDISTCurr,numWrongABSCurr,numWrongEXPCurr,numWrongTAUTCurr,numWrongDELCurr,numWrongMPTotal,numWrongDSTotal,numWrongSIMPTotal,numWrongMTTotal,numWrongADDTotal,numWrongCONJTotal,numWrongHSTotal,numWrongCDTotal,numWrongDNTotal,numWrongDEMTotal,numWrongIMPLTotal,numWrongCPTotal,numWrongEQUIVTotal,numWrongNULLTotal,numWrongCOMTotal,numWrongASSOCTotal,numWrongDISTTotal,numWrongABSTotal,numWrongEXPTotal,numWrongTAUTTotal,numWrongDELTotal,numMPCurr,numDSCurr,numSIMPCurr,numMTCurr,numADDCurr,numCONJCurr,numHSCurr,numCDCurr,numDNCurr,numDEMCurr,numIMPLCurr,numCPCurr,numEQUIVCurr,numNULLCurr,numCOMCurr,numASSOCCurr,numDISTCurr,numABSCurr,numEXPCurr,numTAUTCurr,numDELCurr,numMPTotal,numDSTotal,numSIMPTotal,numMTTotal,numADDTotal,numCONJTotal,numHSTotal,numCDTotal,numDNTotal,numDEMTotal,numIMPLTotal,numCPTotal,numEQUIVTotal,numNULLTotal,numCOMTotal,numASSOCTotal,numDISTTotal,numABSTotal,numEXPTotal,numTAUTTotal,numDELTotal,elTimeTotal,hintRequestedTutor,hintRequestedCurr,hintRequestedTotal,hintForcedTutor,hintForcedTotal,hintForcedCurr,hintFollowCurr,hintFollowTutor,hintFollowTotal,hintRequestedFollowCurr,hintRequestedFollowTotal,hintRequestedFollowTutor,hintForcedFollowCurr,hintForcedFollowTotal,hintForcedFollowTutor,hintFollowRateCurr,hintFollowRateTotal,hintFollowRateTutor,hintForcedFollowRateCurr,hintForcedFollowRateTotal,hintForcedFollowRateTutor,hintRequestedFollowRateCurr,hintRequestedFollowRateTotal,hintRequestedFollowRateTutor,currLvl,numCorrectRuleAppCurr,numCorrectRuleAppTotal,numCorrectRuleAppTutor,numRuleAppTotal,numRuleAppTutor,numRuleAppCurr,numCorrectRuleAppRateCurr,numCorrectRuleAppRateTotal,numCorrectRuleAppRateTutor,elTimeTutor,stateChangedB4FollowHint,lvl1_timeCost,diffRulesApplied,diffNodesHighlighted,nodesDerived,numRestart,numDiffNodeInResult,hintCorrectness,scoreHintedRule,PLHintedRule,numCorrectHintedRuleCurr,numCorrectHintedRuleTotal,numWrongHintedRuleTotal,numWrongHintedRuleCurr,numHintedRuleCurr,numHintedRuleTotal,accuracyHintedRuleCurr,accuracyHintedRuleTotal,prevActionTime,prevAction,prevRuleAppCorrectness,prevRuleTime,prevStateChangeTime,hintFollow
1,0,0,0,2,1,18.477,37.308,6,6,6,4,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,5,0,1,0,0.999998876,0.999999989,0.999999991,0.999996884,0.99822326,0.030042022,0.974591263,0.118945582,0.052450453,0.024655882,0.180374531,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011522626,0.01,0.01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.308,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,5,2,2,37,2,43,2,1,1,0.860465116,37.308,1,3.732,1,1,1,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,18.477,3,1,18.477,18.477,1
7,0,0,0,2,1,1.72,44.787,6,9,9,5,0,3,0,0,0,1,0,0,0,5,0,3,0,0,0,1,0,0,0,5,1,1,0,0.999998876,0.999999989,0.999999991,0.999996884,0.99822326,0.030042022,0.974591263,0.118945582,0.052450453,0.024655882,0.180374531,0.01,0.01,0.01,0.024655882,0.01,0.01,0.01,0.011522626,0.01,0.01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,44.787,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,38,3,44,3,1,1,0.863636364,44.787,1,24.831,1,0,1,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,1.72,1,NA,NA,3.747,1
7,0,0,0,2,1,3.797,75.539,6,17,17,6,0,6,1,2,0,2,0,0,0,6,0,6,1,2,0,2,0,0,0,5,1,1,0,0.999998876,0.999999989,0.999999991,0.999996884,0.99822326,0.030042022,0.974591263,0.118945582,0.052450453,0.024655882,0.188547647,0.01,0.01,0.01,0.024655882,0.01,0.01,0.01,0.011522626,0.01,0.01,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,75.539,2,2,2,1,1,1,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,40,6,47,6,0.833333333,0.833333333,0.85106383,75.539,0,0,0,0,0,0,0,1,27,0.052450453,0,0,0,0,0,0,NA,NA,3.797,1,NA,NA,5.921,1
7,0,0,0,2,1,2.499,90.821,6,21,21,6,0,8,1,3,0,3,0,0,0,6,0,8,1,3,0,3,0,0,0,5,1,1,0,0.999998876,0.999999989,0.999999991,0.999996884,0.99822326,0.030042022,0.974591263,0.118945582,0.107482668,0.024655882,0.188547647,0.01,0.01,0.01,0.024655882,0.01,0.01,0.01,0.011522626,0.01,0.01,1,0,1,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,90.821,3,3,3,1,1,1,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,42,8,49,8,0.875,0.875,0.857142857,90.821,1,47.486,1,2,1,0,1,1,34,0.107482668,2,2,0,0,2,2,1,1,2.499,5,1,2.499,2.499,1
7,0,0,0,2,1,1.147,142.631,6,36,36,9,1,11,2,6,0,7,0,0,0,9,1,11,2,6,0,7,0,0,0,5,1,1,0,0.999998876,0.999999989,0.999999991,0.999996884,0.99822326,0.030042022,0.974591263,0.118945582,0.12847324,0.024655882,0.188547647,0.01,0.01,0.01,0.024655882,0.01,0.01,0.01,0.011522626,0.01,0.01,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,142.631,4,4,4,1,1,1,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,8,8,43,11,52,11,0.727272727,0.727272727,0.826923077,142.631,1,17.598,1,0,1,0,1,1,65,0.188547647,3,3,1,1,4,4,0.75,0.75,1.147,1,NA,NA,4.324,1
1,0,0,0,2,1,27.871,27.871,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0.925437192,0.925437192,0.974591263,0.01,0.297072353,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.871,4,0,0,2,1,1,1,6,1,0,0,4,1,1,2,1,1,1,1,1,1,NA,NA,1,2,0,0,46,0,55,0,NA,NA,0.836363636,27.871,1,72.979,1,1,1,0,1,1,94,0.974591263,0,0,0,0,0,0,NA,NA,27.663,-1,NA,NA,27.663,1
3,0,0,0,2,1,33.733,137.063,7,6,6,3,0,2,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,6,0,1,0,0.925437192,0.925437192,0.991638569,0.01,0.297072353,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.063,4,0,0,3,2,2,2,7,2,0,0,4,2,2,3,1,1,1,1,1,1,NA,NA,1,2,2,2,48,2,57,2,1,1,0.842105263,137.063,1,5.662,2,0,1,0,1,1,92,0.925437192,0,0,0,0,0,0,NA,NA,33.733,1,NA,NA,36.213,1
2,0,0,0,2,1,9.219,160.345,7,12,12,5,1,4,0,2,0,0,0,0,0,5,1,4,0,2,0,0,0,0,0,6,0,1,0,0.782786033,0.974591263,0.991638569,0.01,0.297072353,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.345,4,0,0,4,3,3,3,8,3,0,0,4,3,3,4,1,1,1,1,1,1,NA,NA,1,2,3,3,49,4,59,4,0.75,0.75,0.830508475,160.345,1,12.645,2,0,1,0,1,1,63,0.297072353,0,0,0,0,0,0,NA,NA,6.929,5,0,6.929,17.62,1
1,0,0,0,2,1,44.641,44.641,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.641,4,0,0,5,1,1,1,9,1,0,0,4,1,1,5,1,1,1,1,1,1,NA,NA,1,1,0,0,69,0,79,0,NA,NA,0.873417722,44.641,1,17.096,0,2,2,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,44.214,0,NA,NA,44.214,1
4,0,0,0,2,1,5.694,73.374,0,11,11,5,2,1,2,1,0,0,0,0,0,5,2,1,2,1,0,0,0,0,0,9,0,1,0,0.01,0.01,0.039311765,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.374,4,0,0,6,2,2,2,10,2,0,0,4,2,2,6,1,1,1,1,1,1,NA,NA,1,1,1,1,70,1,80,1,1,1,0.875,73.374,1,1.64,1,0,1,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,5.694,1,NA,NA,11.637,1
2,0,0,0,2,1,46.28,76.96,29,5,5,3,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,10,0,1,0,0.999999998,0.99999624,1,0.999999674,0.99822326,0.513396291,0.991638569,0.208008967,0.789432753,0.987300888,0.99508111,0.01,0.01,0.01,0.024655882,0.01,0.01,0.01,0.011522626,0.01,0.01,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.96,4,0,0,7,1,1,0,10,0,0,0,4,0,0,6,0,0,0.909090909,0,0,0.857142857,NA,NA,1,6,1,1,74,1,84,1,1,1,0.880952381,76.96,NA,NA,NA,NA,NA,NA,NA,1,122,0.99822326,0,0,0,0,0,0,NA,NA,46.28,1,NA,NA,48.031,0
1,0,0,0,2,1,171.126,171.126,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0.999897145,0.999999895,0.999999797,0.999996884,0.99822326,0.043992989,0.925437192,0.01,0.052450453,0.024655882,0.064341707,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011522626,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.126,4,0,0,8,1,1,1,11,1,0,0,4,1,1,7,1,1,0.916666667,1,1,0.875,NA,NA,1,4,0,0,93,0,105,0,NA,NA,0.885714286,171.126,3,30.217,2,4,3,0,3,1,165,0.999999797,0,0,0,0,0,0,NA,NA,170.558,-1,NA,NA,170.558,1
4,0,0,0,2,1,39.177,243.809,1,15,15,7,1,4,1,2,0,0,0,0,0,7,1,4,1,2,0,0,0,0,0,13,0,1,0,0.999966741,0.999999966,0.999999979,0.999996884,0.99822326,0.043992989,0.925437192,0.01,0.052450453,0.024655882,0.064341707,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011522626,0.01,0.01,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.809,4,0,0,9,2,2,1,11,1,0,0,4,1,1,7,0.5,0.5,0.846153846,0.5,0.5,0.777777778,NA,NA,1,4,4,4,97,4,109,4,1,1,0.889908257,243.809,NA,NA,NA,NA,NA,NA,NA,1,23,0.043992989,0,0,0,0,0,0,NA,NA,39.177,3,1,39.177,39.177,0
1,0,0,0,2,1,12.115,12.115,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.997988361,0.991638569,0.999915235,0.566085839,0.974591263,0.039311765,0.039311765,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.115,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,3,0,0,4,0,4,0,NA,NA,1,12.115,1,51.103,2,2,1,0,1,1,132,0.999915235,0,0,0,0,0,0,NA,NA,11.973,-1,NA,NA,11.973,1
1,0,0,0,2,1,33.251,33.251,20,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0.999997836,0.999999762,1,0.986750455,0.999356154,0.993086225,0.99702587,0.180519296,0.943863738,0.51841431,0.989645305,0.754879228,0.011547283,0.01,0.011547283,0.011340922,0.013713157,0.011340922,0.011340922,0.011522626,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.251,0,0,0,2,1,1,1,2,1,0,0,0,1,1,2,1,1,1,1,1,1,NA,NA,NA,6,0,0,10,0,10,0,NA,NA,1,33.251,1,5.573,1,1,1,0,1,1,3,0.011547283,0,0,0,0,0,0,NA,NA,32.62,-1,NA,NA,32.62,1
7,0,0,0,2,1,0.625,337.62,20,28,28,11,0,10,0,2,4,1,0,0,0,11,0,10,0,2,4,1,0,0,0,2,1,1,0,0.999997836,0.999999762,1,0.986750455,0.999356154,0.996967262,0.99702587,0.180519296,0.943863738,0.51841431,0.595877809,0.754879228,0.011547283,0.01,0.02764584,0.011340922,0.013713157,0.011340922,0.011340922,0.011522626,0.01,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,337.62,1,1,1,2,1,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,9,9,19,9,19,9,1,1,1,337.62,1,22.191,1,1,1,0,1,1,83,0.943863738,0,0,0,0,0,0,NA,NA,0.625,6,NA,NA,0.625,1
7,0,0,0,2,1,6.728,366.539,20,32,32,12,0,11,0,3,4,2,0,0,0,12,0,11,0,3,4,2,0,0,0,2,1,1,0,0.999997836,0.999999762,1,0.986750455,0.999356154,0.996967262,0.99702587,0.180519296,0.981121764,0.51841431,0.595877809,0.754879228,0.011547283,0.01,0.02764584,0.011340922,0.013713157,0.011340922,0.011340922,0.011522626,0.01,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,366.539,2,2,2,2,1,1,3,4,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,6,10,10,20,10,20,10,1,1,1,366.539,2,18.562,1,2,2,0,0,1,87,0.595877809,6,6,1,1,7,7,0.857142857,0.857142857,6.728,5,1,6.728,6.728,1
3,0,0,0,2,0,107.224,268.875,0,12,12,3,0,6,2,1,0,0,0,0,0,3,0,6,2,1,0,0,0,0,0,9,0,1,0,0.01,0.039311765,0.042944019,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,268.875,2,0,0,3,1,1,1,5,1,0,0,2,1,1,3,1,1,1,1,1,1,NA,NA,1,1,2,2,67,2,68,2,1,1,0.985294118,268.875,0,0,1,0,1,0,0,1,18,0.039311765,1,1,0,0,1,1,1,1,107.224,1,NA,NA,117.145,1
3,0,0,0,2,0,10.179,285.522,0,15,15,5,0,7,2,1,0,0,0,0,0,5,0,7,2,1,0,0,0,0,0,9,0,1,0,0.039311765,0.039311765,0.042944019,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,285.522,2,0,0,4,2,2,2,6,2,0,0,2,2,2,4,1,1,1,1,1,1,NA,NA,1,1,3,3,68,3,69,3,1,1,0.985507246,285.522,0,0,1,0,1,0,0,1,10,0.039311765,1,1,0,0,1,1,1,1,10.179,1,NA,NA,16.647,1
2,0,0,0,2,1,24.008,46.302,2,4,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0.999715023,0.406045608,0.997687148,0.621805264,0.986102585,0.201139373,0.123869995,0.011340922,0.01,0.01,0.027654486,0.024655882,0.01,0.01,0.01,0.01,0.052450453,0.01,0.011340922,0.01,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.302,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,3,0,0,11,0,15,0,NA,NA,0.733333333,46.302,1,32.643,1,1,1,0,1,1,110,0.997687148,0,0,0,0,0,0,NA,NA,24.008,1,NA,NA,46.069,1
